H_estimate,H_error,mu,sigma,T
-0.442422,0.000403381,0.804786,0.631044,0.000706718
-0.442738,0.000399649,0.804002,0.629832,0.000706718
-0.442403,0.000403828,0.805487,0.630438,0.000706718
-0.441913,0.000419623,0.804971,0.632277,0.000706718
-0.442942,0.000404937,0.805772,0.630868,0.000706718
-0.442506,0.000398135,0.805447,0.629548,0.000706718
-0.443549,0.000390602,0.805447,0.629548,0.000706718
-0.442752,0.000396469,0.805447,0.629548,0.000706718
-0.443569,0.000391842,0.805139,0.628673,0.000706718
-0.442764,0.000389842,0.80417,0.628017,0.000706718
-0.443299,0.000384137,0.804046,0.626447,0.000706718
-0.443495,0.000388147,0.804046,0.626447,0.000706718
-0.443784,0.000381934,0.805043,0.62723,0.000706718
-0.443911,0.000384494,0.805965,0.628071,0.000706718
-0.442866,0.000381398,0.803892,0.626809,0.000706718
-0.443544,0.000389582,0.803892,0.626809,0.000706718
-0.443302,0.000390626,0.802893,0.626062,0.000706718
-0.444466,0.000371705,0.802893,0.626062,0.000706718
-0.443176,0.000394579,0.803819,0.625929,0.000706718
-0.444224,0.000384826,0.80491,0.624714,0.000706718
-0.443894,0.000380416,0.803671,0.625614,0.000706718
-0.443154,0.000382589,0.803714,0.625346,0.000706718
-0.444076,0.000377815,0.805517,0.625164,0.000706718
-0.443673,0.000378191,0.806474,0.625341,0.000706718
-0.442797,0.000390496,0.806562,0.624812,0.000706718
-0.443804,0.000381295,0.806999,0.623902,0.000706718
-0.444064,0.000387424,0.806232,0.623921,0.000706718
-0.443995,0.000372185,0.804862,0.623593,0.000706718
-0.443538,0.000388609,0.803052,0.623751,0.000706718
-0.443722,0.000381549,0.805118,0.624853,0.000706718
-0.444102,0.000372481,0.806891,0.622958,0.000706718
-0.444269,0.000363194,0.805924,0.62112,0.000706718
-0.444384,0.00036302,0.806642,0.620587,0.000706718
-0.444682,0.000369356,0.806493,0.619644,0.000706718
-0.445115,0.000366741,0.807786,0.618963,0.000698588
-0.444511,0.000366059,0.809116,0.619257,0.000698588
-0.445417,0.000355894,0.809228,0.618141,0.000698588
-0.444025,0.000369912,0.809549,0.61946,0.000698588
-0.444553,0.000366536,0.809745,0.620247,0.000698588
-0.443942,0.000367428,0.810408,0.619735,0.000698588
-0.444119,0.000371915,0.809967,0.620043,0.000698588
-0.443761,0.000377892,0.810054,0.619469,0.000698588
-0.443384,0.000380846,0.809764,0.618121,0.000698588
-0.443538,0.000382261,0.809593,0.619977,0.000698588
-0.444132,0.000375575,0.809083,0.620294,0.000698588
-0.443849,0.000378764,0.809865,0.62006,0.000698588
-0.444163,0.000382887,0.809096,0.621736,0.000698588
-0.443712,0.000375611,0.809096,0.621736,0.000698588
-0.444543,0.000380184,0.809096,0.621736,0.000698588
-0.443737,0.000380508,0.809096,0.621736,0.000698588
-0.444121,0.000393488,0.810879,0.620871,0.000698588
-0.44309,0.000389413,0.813451,0.621746,0.000698588
-0.443666,0.000385654,0.815105,0.622344,0.000698588
-0.443962,0.000381295,0.815105,0.622344,0.000698588
-0.443275,0.000385005,0.815105,0.622344,0.000698588
-0.442915,0.000386197,0.815167,0.624907,0.000698588
-0.443092,0.000394287,0.814575,0.624723,0.000698588
-0.443099,0.000394631,0.814794,0.624135,0.000698588
-0.442917,0.000392349,0.815825,0.623356,0.000698588
-0.442766,0.000386853,0.816075,0.623014,0.000698588
-0.443242,0.000394732,0.815023,0.62494,0.000698588
-0.443027,0.000401162,0.812984,0.62505,0.000698588
-0.443541,0.000387047,0.812793,0.624249,0.000698588
-0.442785,0.000407464,0.812394,0.623672,0.000698588
-0.442457,0.000386805,0.812705,0.624064,0.000698588
-0.443348,0.000392424,0.813265,0.624088,0.000698588
-0.443089,0.000394541,0.812898,0.625043,0.000698588
-0.442887,0.00040398,0.813337,0.627417,0.000698588
-0.443079,0.000393965,0.813337,0.627417,0.000698588
-0.442882,0.00039316,0.813959,0.62519,0.000698588
-0.443375,0.000387875,0.814458,0.624678,0.000698588
-0.442,0.000407013,0.814778,0.625972,0.000698588
-0.442367,0.000399533,0.817961,0.625593,0.000698588
-0.442121,0.000400441,0.816438,0.625083,0.000698588
-0.443127,0.000388979,0.816438,0.625083,0.000698588
-0.443433,0.000391616,0.817197,0.624969,0.000698588
-0.442338,0.000407728,0.818505,0.624597,0.000698588
-0.442576,0.00038804,0.818505,0.624597,0.000698588
-0.442647,0.000405082,0.81761,0.624784,0.000698588
-0.44275,0.000393346,0.81761,0.624784,0.000698588
-0.443169,0.000394356,0.81761,0.624784,0.000698588
-0.442998,0.000394856,0.817081,0.624393,0.000698588
-0.443097,0.000384571,0.816416,0.625542,0.000698588
-0.442686,0.000400269,0.815286,0.626346,0.000698588
-0.443109,0.000399423,0.813839,0.625376,0.000690551
-0.443006,0.000390265,0.813839,0.625376,0.000690551
-0.443098,0.000398547,0.813575,0.624881,0.000690551
-0.443104,0.000398313,0.813195,0.62553,0.000690551
-0.443118,0.000391832,0.812491,0.624477,0.000690551
-0.443112,0.00039546,0.812984,0.625019,0.000690551
-0.443478,0.000391512,0.811515,0.624708,0.000690551
-0.444015,0.000377411,0.811647,0.62383,0.000690551
-0.444056,0.000381678,0.810828,0.623022,0.000690551
-0.442653,0.000393093,0.811135,0.624099,0.000690551
-0.443353,0.000383329,0.811135,0.624099,0.000690551
-0.443666,0.000384131,0.812039,0.623644,0.000690551
-0.443187,0.00039139,0.813409,0.622853,0.000690551
-0.444074,0.000387155,0.813409,0.622853,0.000690551
-0.443456,0.000390718,0.813409,0.622853,0.000690551
-0.443325,0.000391505,0.813409,0.622853,0.000690551
-0.443341,0.00038652,0.813704,0.621777,0.000690551
-0.443378,0.000381347,0.813704,0.621777,0.000690551
-0.443089,0.000391141,0.812446,0.62286,0.000690551
-0.443834,0.000372876,0.813428,0.62162,0.000690551
-0.443901,0.000376606,0.811359,0.621036,0.000690551
-0.444172,0.000370798,0.811359,0.621036,0.000690551
-0.443188,0.000396673,0.811703,0.620528,0.000690551
-0.444448,0.000366823,0.811482,0.61986,0.000690551
-0.443586,0.000381242,0.81193,0.619781,0.000690551
-0.443897,0.0003717,0.81193,0.619781,0.000690551
-0.443245,0.000379223,0.809844,0.618159,0.000690551
-0.444041,0.000365705,0.810424,0.616826,0.000690551
-0.444404,0.000364914,0.811209,0.615808,0.000690551
-0.443652,0.000375703,0.810851,0.616417,0.000690551
-0.443654,0.000368822,0.811134,0.617455,0.000690551
-0.444891,0.000362714,0.810954,0.616494,0.000690551
-0.44412,0.000365226,0.811468,0.615666,0.000690551
-0.443814,0.000375211,0.811542,0.616761,0.000690551
-0.443275,0.000375014,0.811131,0.616793,0.000690551
-0.444893,0.000362946,0.811131,0.616793,0.000690551
-0.444555,0.000362958,0.811658,0.615488,0.000690551
-0.444006,0.000371535,0.809571,0.615245,0.000690551
-0.444816,0.000355575,0.810002,0.615325,0.000690551
-0.444242,0.000367432,0.810002,0.615325,0.000690551
-0.443643,0.000375238,0.810999,0.616038,0.000690551
-0.443889,0.000364065,0.809557,0.615937,0.000690551
-0.444133,0.000362933,0.809557,0.615937,0.000690551
-0.44462,0.000365689,0.809826,0.615521,0.000690551
-0.444071,0.000370855,0.809291,0.615176,0.000690551
-0.444353,0.00035884,0.808932,0.614046,0.000690551
-0.443897,0.000367627,0.809327,0.613949,0.000690551
-0.444395,0.00036109,0.809327,0.613949,0.000690551
-0.444075,0.000359467,0.808532,0.614223,0.000690551
-0.444643,0.000366883,0.808563,0.613464,0.000690551
-0.443509,0.000367617,0.808636,0.612062,0.000682607
-0.44393,0.000362883,0.808131,0.613282,0.000682607
-0.444185,0.000356672,0.80756,0.613301,0.000682607
-0.443584,0.000373496,0.808227,0.613522,0.000682607
-0.443911,0.000357173,0.808419,0.613788,0.000682607
-0.444477,0.000362297,0.807229,0.614191,0.000682607
-0.44445,0.000362641,0.807229,0.614191,0.000682607
-0.444193,0.000358203,0.806491,0.61432,0.000682607
-0.444949,0.000365164,0.80643,0.614433,0.000682607
-0.444217,0.000358298,0.80643,0.614433,0.000682607
-0.444346,0.000367224,0.806235,0.613275,0.000682607
-0.444686,0.000362889,0.806973,0.614217,0.000682607
-0.444044,0.00036815,0.806534,0.613014,0.000682607
-0.444441,0.00035307,0.80578,0.611042,0.000682607
-0.444673,0.00035875,0.80578,0.611042,0.000682607
-0.4441,0.000358496,0.806655,0.610334,0.000682607
-0.443809,0.000357993,0.806655,0.610334,0.000682607
-0.444245,0.000352799,0.806655,0.610334,0.000682607
-0.444232,0.000355456,0.806049,0.611171,0.000682607
-0.444496,0.000354885,0.805396,0.611343,0.000682607
-0.443741,0.000370979,0.807009,0.611936,0.000682607
-0.444388,0.000362806,0.804742,0.612264,0.000682607
-0.444396,0.000353279,0.804903,0.611127,0.000682607
-0.444371,0.000359601,0.804903,0.611127,0.000682607
-0.444283,0.000354293,0.803355,0.60913,0.000682607
-0.444021,0.000349654,0.803347,0.609206,0.000682607
-0.444227,0.000360192,0.802786,0.609738,0.000682607
-0.443992,0.00034497,0.802519,0.608389,0.000682607
-0.444487,0.000348259,0.801306,0.608285,0.000682607
-0.444012,0.000350582,0.799918,0.608794,0.000682607
-0.444199,0.000343694,0.801232,0.608946,0.000682607
-0.444352,0.00036298,0.801852,0.610258,0.000682607
-0.444514,0.000343814,0.802528,0.609483,0.000682607
-0.443871,0.000367119,0.802531,0.608946,0.000682607
-0.444096,0.000357614,0.802672,0.609803,0.000682607
-0.444022,0.00034916,0.802215,0.610362,0.000682607
-0.444608,0.00034191,0.804868,0.611103,0.000682607
-0.444036,0.000355556,0.804534,0.612371,0.000682607
-0.444068,0.000367336,0.805651,0.612572,0.000682607
-0.444061,0.000360786,0.804247,0.612595,0.000682607
-0.444635,0.000356446,0.804144,0.613121,0.000682607
-0.444066,0.000367781,0.803106,0.612051,0.000682607
-0.4443,0.00036189,0.802971,0.61355,0.000682607
-0.44418,0.000359975,0.80481,0.614458,0.000682607
-0.4448,0.000364223,0.80481,0.614458,0.000682607
-0.444415,0.000350549,0.80481,0.614458,0.000682607
-0.444438,0.000366747,0.804344,0.615776,0.000682607
-0.444274,0.000360521,0.805149,0.616277,0.000682607
-0.444444,0.000358851,0.804959,0.615737,0.000682607
-0.444234,0.000360638,0.804369,0.615293,0.000682607
-0.444578,0.000360606,0.805506,0.617266,0.000674754
-0.444563,0.000367374,0.805009,0.617548,0.000674754
-0.444248,0.000358186,0.805137,0.617705,0.000674754
-0.443938,0.000366748,0.805867,0.61756,0.000674754
-0.444616,0.000358799,0.803581,0.615693,0.000674754
-0.444521,0.00035985,0.803261,0.615783,0.000674754
-0.444645,0.000355395,0.804073,0.615076,0.000674754
-0.444865,0.000366067,0.804073,0.615076,0.000674754
-0.444357,0.000353215,0.803131,0.615814,0.000674754
-0.444055,0.000369108,0.80322,0.616222,0.000674754
-0.444316,0.000354644,0.802285,0.614945,0.000674754
-0.4443,0.00035407,0.802615,0.615553,0.000674754
-0.444473,0.00036503,0.80038,0.617153,0.000674754
-0.443701,0.000382761,0.799715,0.617589,0.000674754
-0.444846,0.000358405,0.799715,0.617589,0.000674754
-0.444961,0.000353535,0.799715,0.617589,0.000674754
-0.444402,0.000359847,0.799715,0.617589,0.000674754
-0.444522,0.000365825,0.799715,0.617589,0.000674754
-0.443836,0.000359492,0.80032,0.618008,0.000674754
-0.443667,0.000365557,0.800802,0.617795,0.000674754
-0.444445,0.000368377,0.801504,0.619644,0.000674754
-0.443926,0.000367196,0.799865,0.618417,0.000674754
-0.44479,0.00036066,0.799865,0.618417,0.000674754
-0.44395,0.0003714,0.800916,0.619196,0.000674754
-0.444404,0.000359706,0.800916,0.619196,0.000674754
-0.443902,0.000369792,0.80016,0.6183,0.000674754
-0.443881,0.000363288,0.801796,0.619611,0.000674754
-0.444573,0.00036442,0.801796,0.619611,0.000674754
-0.445109,0.000360051,0.801281,0.620156,0.000674754
-0.444248,0.000367483,0.802043,0.620293,0.000674754
-0.444177,0.000375953,0.804049,0.61996,0.000674754
-0.443844,0.000373203,0.80441,0.62007,0.000674754
-0.443772,0.000375396,0.805037,0.62029,0.000674754
-0.444389,0.000372596,0.804486,0.619402,0.000674754
-0.444112,0.000367566,0.804072,0.620145,0.000674754
-0.444171,0.000385619,0.805346,0.620264,0.000674754
-0.444413,0.000374569,0.804026,0.6193,0.000674754
-0.443486,0.000385057,0.803928,0.620105,0.000674754
-0.444198,0.000361491,0.802087,0.619362,0.000674754
-0.444223,0.000364816,0.800669,0.619216,0.000674754
-0.444177,0.000369158,0.801259,0.618968,0.000674754
-0.444498,0.000364182,0.801259,0.618968,0.000674754
-0.443921,0.000364292,0.802902,0.619186,0.000674754
-0.444149,0.000373869,0.803008,0.620277,0.000674754
-0.4445,0.000359679,0.80218,0.619623,0.000674754
-0.444171,0.000366819,0.803095,0.619658,0.000674754
-0.444672,0.000356974,0.803095,0.619658,0.000674754
-0.444471,0.000389366,0.804883,0.62033,0.000674754
-0.444812,0.000361567,0.80499,0.619985,0.000674754
-0.444464,0.000369357,0.80499,0.619985,0.000674754
-0.444446,0.000362051,0.804563,0.619574,0.000666992
-0.444658,0.000361314,0.80422,0.618863,0.000666992
-0.444214,0.000379972,0.804357,0.618637,0.000666992
-0.443783,0.000376187,0.803681,0.619883,0.000666992
-0.444074,0.000368865,0.802711,0.620066,0.000666992
-0.444257,0.000371791,0.803792,0.621113,0.000666992
-0.443612,0.000366199,0.803498,0.620693,0.000666992
-0.444764,0.000362916,0.804616,0.619687,0.000666992
-0.444238,0.000369489,0.804542,0.620209,0.000666992
-0.444084,0.000372151,0.803331,0.619133,0.000666992
-0.444519,0.0003642,0.802875,0.619135,0.000666992
-0.443832,0.000375982,0.802841,0.619456,0.000666992
-0.44429,0.000366112,0.803864,0.619702,0.000666992
-0.444178,0.000362878,0.803864,0.619702,0.000666992
-0.44462,0.000364723,0.803864,0.619702,0.000666992
-0.444965,0.000373687,0.803056,0.619237,0.000666992
-0.444747,0.00035827,0.804578,0.617589,0.000666992
-0.443735,0.000369649,0.803479,0.617428,0.000666992
-0.444435,0.000353739,0.802307,0.613901,0.000666992
-0.444082,0.000359946,0.802239,0.614388,0.000666992
-0.444089,0.000359853,0.801893,0.613788,0.000666992
-0.444934,0.000347904,0.801893,0.613788,0.000666992
-0.444257,0.000359315,0.801893,0.613788,0.000666992
-0.443935,0.000356968,0.801661,0.614337,0.000666992
-0.444135,0.000355901,0.802478,0.613659,0.000666992
-0.444577,0.000365398,0.802202,0.615141,0.000666992
-0.444483,0.000361418,0.802202,0.615141,0.000666992
-0.445155,0.000357152,0.803282,0.615234,0.000666992
-0.444378,0.000368227,0.803448,0.614012,0.000666992
-0.444922,0.000350419,0.802595,0.613067,0.000666992
-0.444561,0.000362791,0.802591,0.612253,0.000666992
-0.444811,0.000350353,0.802781,0.613301,0.000666992
-0.444417,0.000352644,0.80206,0.613417,0.000666992
-0.444308,0.000364591,0.803884,0.613581,0.000666992
-0.444521,0.000359008,0.803884,0.613581,0.000666992
-0.444492,0.00034978,0.803884,0.613581,0.000666992
-0.444514,0.000357023,0.804467,0.614561,0.000666992
-0.444546,0.000358407,0.804467,0.614561,0.000666992
-0.443852,0.000364772,0.804444,0.614115,0.000666992
-0.44473,0.000350654,0.804165,0.613085,0.000666992
-0.4437,0.000363741,0.80698,0.61229,0.000666992
-0.444004,0.000363048,0.807754,0.612087,0.000666992
-0.444164,0.000355231,0.807754,0.612087,0.000666992
-0.443978,0.000365975,0.807918,0.610609,0.000666992
-0.444336,0.000356387,0.806621,0.611926,0.000666992
-0.444673,0.000357693,0.806545,0.613589,0.000666992
-0.443817,0.000364216,0.806655,0.615176,0.000666992
-0.444462,0.000371495,0.805408,0.616805,0.000666992
-0.444432,0.000362982,0.80387,0.617129,0.000666992
-0.443908,0.000367511,0.801861,0.617469,0.000666992
-0.444392,0.000358804,0.803143,0.616503,0.000659319
-0.444505,0.000364067,0.802892,0.616221,0.000659319
-0.44513,0.000349262,0.803803,0.616658,0.000659319
-0.444213,0.00037029,0.80373,0.616025,0.000659319
-0.444577,0.000366432,0.80373,0.616025,0.000659319
-0.444512,0.00035381,0.803633,0.615939,0.000659319
-0.444216,0.000357731,0.803622,0.615631,0.000659319
-0.444543,0.000366916,0.803828,0.616574,0.000659319
-0.444354,0.000363617,0.803751,0.61605,0.000659319
-0.444757,0.000359543,0.803703,0.616212,0.000659319
-0.443649,0.000363502,0.802749,0.616377,0.000659319
-0.444053,0.000361281,0.802174,0.616647,0.000659319
-0.444266,0.000369663,0.802886,0.617143,0.000659319
-0.444723,0.000365949,0.802786,0.617432,0.000659319
-0.444331,0.000362922,0.801734,0.618945,0.000659319
-0.444181,0.000363269,0.801677,0.61761,0.000659319
-0.444077,0.000363903,0.801526,0.615907,0.000659319
-0.444491,0.00036403,0.802048,0.615313,0.000659319
-0.444619,0.000360339,0.802048,0.615313,0.000659319
-0.445053,0.000359504,0.802281,0.617281,0.000659319
-0.443917,0.000362111,0.802699,0.61464,0.000659319
-0.443574,0.000366408,0.802547,0.614793,0.000659319
-0.444645,0.000368632,0.802547,0.614793,0.000659319
-0.44428,0.000359021,0.80243,0.615821,0.000659319
-0.44415,0.000356727,0.801242,0.616209,0.000659319
-0.444559,0.000358975,0.802961,0.615767,0.000659319
-0.444448,0.000368311,0.801908,0.617169,0.000659319
-0.444536,0.000354458,0.799813,0.616369,0.000659319
-0.444558,0.000350328,0.799813,0.616369,0.000659319
-0.443889,0.000372917,0.800229,0.616227,0.000659319
-0.444525,0.000358125,0.801037,0.616906,0.000659319
-0.444361,0.000352189,0.801659,0.613545,0.000659319
-0.444015,0.000362538,0.802153,0.612339,0.000659319
-0.444602,0.000351241,0.801102,0.611503,0.000659319
-0.444646,0.000347091,0.801102,0.611503,0.000659319
-0.444505,0.000352907,0.801102,0.611503,0.000659319
-0.444404,0.000357413,0.800664,0.61194,0.000659319
-0.444584,0.000355975,0.800664,0.61194,0.000659319
-0.444216,0.00035535,0.801491,0.612094,0.000659319
-0.44423,0.000351296,0.801812,0.609414,0.000659319
-0.444238,0.000348265,0.801812,0.609414,0.000659319
-0.444097,0.000355209,0.801253,0.609549,0.000659319
-0.444498,0.000350398,0.801253,0.609549,0.000659319
-0.443732,0.000366042,0.800195,0.60896,0.000659319
-0.443502,0.00035565,0.801323,0.608967,0.000659319
-0.444001,0.000356088,0.801323,0.608967,0.000659319
-0.444,0.000354581,0.801458,0.609547,0.000659319
-0.444058,0.000356159,0.80166,0.609115,0.000659319
-0.443685,0.000351514,0.800418,0.608102,0.000659319
-0.443771,0.000352789,0.799798,0.607606,0.000659319
-0.443202,0.000358834,0.800492,0.606358,0.000651734
-0.44395,0.000346827,0.800492,0.606358,0.000651734
-0.443394,0.000349854,0.79888,0.605434,0.000651734
-0.44389,0.000350977,0.79888,0.605434,0.000651734
-0.443866,0.000352326,0.79888,0.605434,0.000651734
-0.443444,0.00034401,0.800568,0.603287,0.000651734
-0.443249,0.000351831,0.800568,0.603287,0.000651734
-0.443023,0.000349664,0.801385,0.604569,0.000651734
-0.443691,0.000342451,0.80256,0.605379,0.000651734
-0.443949,0.00034774,0.802968,0.604952,0.000651734
-0.443308,0.000350878,0.802968,0.604952,0.000651734
-0.442916,0.000347017,0.801624,0.604487,0.000651734
-0.443678,0.000349934,0.801659,0.605798,0.000651734
-0.444147,0.000348666,0.801471,0.606082,0.000651734
-0.443685,0.000352417,0.79997,0.60619,0.000651734
-0.44368,0.000352593,0.79953,0.605522,0.000651734
-0.442751,0.000351345,0.799447,0.605454,0.000651734
-0.443528,0.000357194,0.799447,0.605454,0.000651734
-0.44376,0.000354433,0.80015,0.606867,0.000651734
-0.443783,0.000342118,0.80015,0.606867,0.000651734
-0.443786,0.000345169,0.800227,0.607573,0.000651734
-0.443548,0.000357444,0.79972,0.608097,0.000651734
-0.444363,0.000353459,0.799709,0.608018,0.000651734
-0.444141,0.000353273,0.799829,0.607243,0.000651734
-0.44348,0.000351602,0.798633,0.60714,0.000651734
-0.444117,0.000351864,0.798633,0.60714,0.000651734
-0.443788,0.000345636,0.797249,0.608728,0.000651734
-0.443913,0.000343853,0.797949,0.60909,0.000651734
-0.443599,0.000344331,0.79642,0.606973,0.000651734
-0.444006,0.00035322,0.797042,0.607798,0.000651734
-0.443266,0.000352366,0.79639,0.607116,0.000651734
-0.444026,0.000345844,0.79639,0.607116,0.000651734
-0.443788,0.000341749,0.797148,0.607259,0.000651734
-0.443769,0.000347427,0.797981,0.606984,0.000651734
-0.443949,0.000354548,0.797276,0.607895,0.000651734
-0.443921,0.000351191,0.796692,0.608373,0.000651734
-0.444426,0.000347038,0.797728,0.608185,0.000651734
-0.444013,0.000356283,0.798657,0.609104,0.000651734
-0.444416,0.000354737,0.79975,0.607737,0.000651734
-0.444373,0.000355634,0.801658,0.609742,0.000651734
-0.443833,0.000355759,0.801646,0.609135,0.000651734
-0.444416,0.000348594,0.801804,0.609527,0.000651734
-0.444481,0.000347429,0.801804,0.609527,0.000651734
